"id","product_full_name","product_fabric_icon_1","slug_fabric_icon_1","product_fabric_icon_2","slug_fabric_icon_2","product_fabric_icon_3","slug_fabric_icon_3","product_fabric_icon_4","slug_fabric_icon_4","product_fabric_icon_5","slug_fabric_icon_5","show_on_category_page","popular","is_new","available_for_delivery_2","available_for_delivery_28","available_in_showroom","product_img","description","price","closeup","width","depth","height","pdf","product_inside","product_inside_pillow","carcas_type","paws_type","mechanism_type","sleep_place","linen_drawer","scheme","features","created","updated","product_slug","category_id","collection_id","fabric_name_id","popover_id","slider_interior_id","carousel_item_1","carousel_item_2","carousel_item_3","carousel_item_4","carousel_item_5","carousel_item_mob_1","carousel_item_mob_2","carousel_item_mob_3","carousel_item_mob_4","carousel_item_mob_5","price_old","popover_img","carousel_item_6","carousel_item_mob_6","product_img_mob","show_fabric_icons","d3"
100,Кресло Amfic,fabric_icons/CORSO_08.png,corso-08,fabric_icons/LEATHER_BLACK.png,leather-black,fabric_icons/LEATHER_BROWN.png,leather-brown,fabric_icons/VELUTTO_16.png,velutto-16,fabric_icons/TEDDY_917.png,teddy-917,true,true,true,true,true,true,images/AMFIC_ARM_LEATHER_BLACK_GOODS_01.png,"Кресло для офиса, ресторана, кафе",35010.00,closeups/AMFIC_ARM_LEATHER_BLACK_CLOSEUP.png,86,90,90,pdf/CONSONO.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,"",Ортопедические свойства,2024-03-14 23:56:18.854 +0300,2024-03-15 02:22:49.000 +0300,amfic-arm-leather-brown,1,4,10,2,2,carousel/AMFIC_ARM_LEATHER_BLROWN_CARD_01.jpg,carousel/AMFIC_ARM_LEATHER_BLROWN_CARD_02.jpg,carousel/AMFIC_ARM_LEATHER_BLROWN_CARD_03.jpg,"","",carousel/AMFIC_ARM_LEATHER_BLROWN_CARD_MOB_01.jpg,carousel/AMFIC_ARM_LEATHER_BLROWN_CARD_MOB_02.jpg,carousel/AMFIC_ARM_LEATHER_BLROWN_CARD_MOB_03.jpg,"","",,carousel/AMFIC_ARM_LEATHER_BLROWN_CARD_MOB_01.jpg,"","",images/AMFIC_ARM_LEATHER_BLACK_GOODS_01.png,true,""
101,Кресло Amfic,fabric_icons/CORSO_08.png,corso-08,fabric_icons/LEATHER_BLACK.png,leather-black,fabric_icons/LEATHER_BROWN.png,leather-brown,fabric_icons/VELUTTO_16.png,velutto-16,fabric_icons/TEDDY_917.png,teddy-917,true,true,true,true,true,true,images/AMFIC_ARM_VELUTTO_16_GOODS_01.png,"Кресло для офиса, ресторана, кафе",35010.00,closeups/AMFIC_ARM_VELUTTO_16_CLOSEUP.png,86,90,90,pdf/CONSONO.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,"",Ортопедические свойства,2024-03-14 23:56:18.854 +0300,2024-03-15 02:22:49.000 +0300,amfic-arm-velutto-16,1,4,11,2,2,carousel/AMFIC_ARM_VELUTTO_16_CARD_01.jpg,carousel/AMFIC_ARM_VELUTTO_16_CARD_02.jpg,carousel/AMFIC_ARM_VELUTTO_16_CARD_03.jpg,"","",carousel/AMFIC_ARM_VELUTTO_16_CARD_MOB_01.jpg,carousel/AMFIC_ARM_VELUTTO_16_CARD_MOB_02.jpg,carousel/AMFIC_ARM_VELUTTO_16_CARD_MOB_03.jpg,"","",,carousel/AMFIC_ARM_VELUTTO_16_CARD_MOB_01.jpg,"","",images/AMFIC_ARM_VELUTTO_16_GOODS_01.png,true,""
102,Кресло Amfic,fabric_icons/CORSO_08.png,corso-08,fabric_icons/LEATHER_BLACK.png,leather-black,fabric_icons/LEATHER_BROWN.png,leather-brown,fabric_icons/VELUTTO_16.png,velutto-16,fabric_icons/TEDDY_917.png,teddy-917,true,true,true,true,true,true,images/AMFIC_ARM_TEDDY_917_GOODS_01.png,"Кресло для офиса, ресторана, кафе",35010.00,closeups/AMFIC_ARM_TEDDY_917_CLOSEUP.png,86,90,90,pdf/CONSONO.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,"",Ортопедические свойства,2024-03-14 23:56:18.854 +0300,2024-03-15 02:22:49.000 +0300,amfic-arm-teddy-917,1,4,11,2,2,carousel/AMFIC_ARM_TEDDY_917_CARD_01.jpg,carousel/AMFIC_ARM_TEDDY_917_CARD_02.jpg,carousel/AMFIC_ARM_TEDDY_917_CARD_03.jpg,"","",carousel/AMFIC_ARM_TEDDY_917_CARD_MOB_01.jpg,carousel/AMFIC_ARM_TEDDY_917_CARD_MOB_02.jpg,carousel/AMFIC_ARM_TEDDY_917_CARD_MOB_03.jpg,"","",,carousel/AMFIC_ARM_TEDDY_917_CARD_MOB_01.jpg,"","",images/AMFIC_ARM_TEDDY_917_GOODS_01.png,true,""
104,Малый пуф Elementa,fabric_icons/CORSO_08.png,corso-08,fabric_icons/JAZZ_01.png,jazz-01,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/VELUTTO_32.png,velutto-32,fabric_icons/TEDDY_917.png,teddy-917,true,true,true,true,true,true,images/ELEMENTA_POUF_M_KILLIAN_01_GOODS_01.png,"Elementa – универсальная модульная система, позволяющая скомпоновать множество конфигураций: от небольшого дивана-кровати до свободно стоящего модульного дивана, включающего столики, оттоманки и модули увеличенной глубины. Сдержанный, лаконичный дизайн подходит для различных интерьеров. В диван входит модуль EL2-202, оснащенный механизмом трансформации, который образует спальное место размером",20000.00,closeups/ELEMENTA_POUF_M_TEDDY_917_CLOSEUP.jpg,20,20,20,pdf/ELEMENTA.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,"",Ортопедические свойства,2024-03-14 23:56:18.854 +0300,2024-03-15 02:22:49.000 +0300,elementa-poufs-teddy-917,9,3,16,2,2,carousel/ELEMENTA_POUF_S_TEDDY_917_CARD_01.jpg,carousel/ELEMENTA_POUF_S_TEDDY_917_CARD_02.jpg,"","","",carousel/ELEMENTA_POUF_S_TEDDY_917_CARD_MOB_01.jpg,carousel/ELEMENTA_POUF_S_TEDDY_917_CARD_MOB_02.jpg,"","","",,carousel/ELEMENTA_POUF_S_TEDDY_917_CARD_MOB_01.jpg,"","",images/ELEMENTA_POUF_M_KILLIAN_01_GOODS_01.png,true,""
103,Пуф Elementa,fabric_icons/CORSO_08.png,corso-08,fabric_icons/JAZZ_01.png,jazz-01,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/VELUTTO_32.png,velutto-32,fabric_icons/TEDDY_917.png,teddy-917,true,true,true,true,true,true,images/ELEMENTA_POUF_M_KILLIAN_01_GOODS_01.png,"Elementa – универсальная модульная система, позволяющая скомпоновать множество конфигураций: от небольшого дивана-кровати до свободно стоящего модульного дивана, включающего столики, оттоманки и модули увеличенной глубины. Сдержанный, лаконичный дизайн подходит для различных интерьеров. В диван входит модуль EL2-202, оснащенный механизмом трансформации, который образует спальное место размером",20000.00,closeups/ELEMENTA_POUF_M_TEDDY_917_CLOSEUP.jpg,20,20,20,pdf/ELEMENTA.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,"",Ортопедические свойства,2024-03-14 23:56:18.854 +0300,2024-03-15 02:22:49.000 +0300,elementa-poufl-teddy-917,6,3,16,2,2,carousel/ELEMENTA_POUF_M_TEDDY_917_CARD_01.jpg,carousel/ELEMENTA_POUF_M_TEDDY_917_CARD_02.jpg,"","","",carousel/ELEMENTA_POUF_M_TEDDY_917_CARD_MOB_01.jpg,carousel/ELEMENTA_POUF_M_TEDDY_917_CARD_MOB_02.jpg,"","","",,carousel/ELEMENTA_POUF_M_TEDDY_917_CARD_MOB_01.jpg,"","",images/ELEMENTA_POUF_M_KILLIAN_01_GOODS_01.png,true,""
78,Угловой диван Formeto,fabric_icons/CORSO_08.png,corso-08,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/PIXEL_FOREST.png,pixel-forest,fabric_icons/VELUTTO_16.png,velutto-16,fabric_icons/TEDDY_917.png,teddy-917,true,false,true,true,true,true,images/FORMETO_CORNER_CORS0_08_TYPE_01.png,"Коллекция Formeto – это идеальное решение для тех, кто ценит комфорт и функциональность. Наклонные подлокотники и мягкая начинка обеспечивают максимальный комфорт во время отдыха или чтения. Бельевые ящики позволяют хранить постельное белье и другие вещи. Металлические ножки добавляют лёгкости и стильности дизайну. Декоративный кант придает дивану изысканный вид.",180762.00,closeups/FORMETO_CORNER_CORS0_08_CLOSEUP.jpg,257,86,178,pdf/FORMETO.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,да,да,да,"",Ортопедические свойства,2024-03-14 23:56:18.854 +0300,2024-03-15 02:22:49.000 +0300,formeto-cornerl-corso-08,3,7,8,2,2,carousel/FORMETO_CORNER_CORS0_08_CARD_01.jpg,carousel/FORMETO_CORNER_CORS0_08_CARD_02.jpg,carousel/FORMETO_CORNER_CORS0_08_CARD_03.jpg,carousel/FORMETO_CORNER_CORS0_08_CARD_04.jpg,"",carousel/FORMETO_CORNER_CORS0_08_CARD_MOB_01.jpg,carousel/FORMETO_CORNER_CORS0_08_CARD_MOB_02.jpg,carousel/FORMETO_CORNER_CORS0_08_CARD_MOB_03.jpg,carousel/FORMETO_CORNER_CORS0_08_CARD_MOB_04.jpg,"",,carousel/FORMETO_CORNER_CORS0_08_CARD_01.jpg,"","",images/FORMETO_CORNER_CORS0_08_TYPE_01.png,true,""
115,Угловой диван Marselle,fabric_icons/CORSO_08.png,corso-08,fabric_icons/JAZZ_01.png,jazz-01,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/TEDDY_917.png,teddy-917,fabric_icons/VELUTTO_32.png,velutto-32,true,true,true,true,true,true,images/MARSELLE_CORNER_L_3M_ST_CORS0_08_GOODS_01.png,Угловой диван Marselle станет стильным акцентом в интерьере,100000.00,closeups/MARSELLE_CORNER_L_3M_ST_CORS0_08_CLOSEUP_06.png,140,90,90,"",Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,"",Ортопедические свойства,2024-03-20 01:26:18.854 +0300,2024-03-20 01:26:18.854 +0300,marselle-cornerl-corso-08,3,12,8,2,2,carousel/MARSELLE_CORNER_L_3M_ST_CORS0_08_CARD_01.jpg,carousel/MARSELLE_CORNER_L_3M_ST_CORS0_08_CARD_02.jpg,carousel/MARSELLE_CORNER_L_3M_ST_CORS0_08_CARD_03.jpg,carousel/MARSELLE_CORNER_L_3M_ST_CORS0_08_CARD_04.jpg,carousel/MARSELLE_CORNER_L_3M_ST_CORS0_08_CARD_05.jpg,carousel/MARSELLE_CORNER_L_3M_ST_CORS0_08_CARD_MOB_01.jpg,carousel/MARSELLE_CORNER_L_3M_ST_CORS0_08_CARD_MOB_02.jpg,carousel/MARSELLE_CORNER_L_3M_ST_CORS0_08_CARD_MOB_03.jpg,carousel/MARSELLE_CORNER_L_3M_ST_CORS0_08_CARD_MOB_04.jpg,"",,carousel/MARSELLE_CORNER_L_3M_ST_CORS0_08_CARD_02.jpg,"","",images/MARSELLE_CORNER_L_3M_ST_CORS0_08_GOODS_01.png,true,""
112,Угловой диван Denver,fabric_icons/CORSO_08.png,corso-08,fabric_icons/JAZZ_01.png,jazz-01,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/TEDDY_917.png,teddy-917,fabric_icons/VELUTTO_32.png,velutto-32,true,true,true,true,true,true,images/DENVER_CORNER_L_3M_ST_KILLIAN_01_GOODS_01.png,Угловой диван Denver станет стильным акцентом в интерьере,100000.00,closeups/DENVER_CORNER_L_3M_ST_KILLIAN_01_CLOSEUP_06.png,140,90,90,"",Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,"",Ортопедические свойства,2024-03-20 00:26:18.854 +0300,2024-03-20 00:26:18.854 +0300,denver-cornerl-kilian-01,3,11,7,2,2,carousel/DENVER_CORNER_L_3M_ST_KILLIAN_01_CARD_01.jpg,carousel/DENVER_CORNER_L_3M_ST_KILLIAN_01_CARD_02.jpg,carousel/DENVER_CORNER_L_3M_ST_KILLIAN_01_CARD_03.jpg,carousel/DENVER_CORNER_L_3M_ST_KILLIAN_01_CARD_04.jpg,carousel/DENVER_CORNER_L_3M_ST_KILLIAN_01_CARD_05.jpg,carousel/DENVER_CORNER_L_3M_ST_KILLIAN_01_CARD_MOB_01.jpg,carousel/DENVER_CORNER_L_3M_ST_KILLIAN_01_CARD_MOB_02.jpg,carousel/DENVER_CORNER_L_3M_ST_KILLIAN_01_CARD_MOB_03.jpg,carousel/DENVER_CORNER_L_3M_ST_KILLIAN_01_CARD_MOB_04.jpg,carousel/DENVER_CORNER_L_3M_ST_KILLIAN_01_CARD_MOB_05.jpg,,carousel/DENVER_CORNER_L_3M_ST_KILLIAN_01_CARD_MOB_02.jpg,"","",images/DENVER_CORNER_L_3M_ST_KILLIAN_01_GOODS_01.png,true,""
128,Угловой диван Modifica,fabric_icons/CORSO_08.png,corso-08,fabric_icons/JAZZ_01.png,jazz-01,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/TEDDY_917.png,teddy-917,fabric_icons/VELUTTO_16.png,velutto-16,true,true,true,true,true,true,images/MODIFICA_CORNER_R_TEDDY_917_GOODS_01.png,Уютный диван,100000.00,closeups/MODIFICA_CORNER_R_TEDDY_917_CLOSEUP.png,140,90,90,"",Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,"",Ортопедические свойства,2024-03-20 01:26:18.854 +0300,2024-03-20 01:26:18.854 +0300,modifica-corner_r-teddy-917,16,9,16,2,2,carousel/MODIFICA_CORNER_R_3M_ST_TEDDY_917_CARD_01.jpg,carousel/MODIFICA_CORNER_R_3M_ST_TEDDY_917_CARD_02.jpg,carousel/MODIFICA_CORNER_R_3M_ST_TEDDY_917_CARD_03.jpg,carousel/MODIFICA_CORNER_R_3M_ST_TEDDY_917_CARD_04.jpg,carousel/MODIFICA_CORNER_R_3M_ST_TEDDY_917_CARD_05.jpg,carousel/MODIFICA_CORNER_R_3M_ST_TEDDY_917_CARD_MOB_01.jpg,carousel/MODIFICA_CORNER_L_3M_ST_TEDDY_917_CARD_MOB_02.jpg,carousel/MODIFICA_CORNER_R_3M_ST_TEDDY_917_CARD_MOB_03.jpg,carousel/MODIFICA_CORNER_R_3M_ST_TEDDY_917_CARD_MOB_04.jpg,"",,carousel/MODIFICA_CORNER_R_3M_ST_TEDDY_917_CARD_02.jpg,"","",images/MODIFICA_CORNER_R_TEDDY_917_GOODS_01.png,true,""
123,Прямой диван Modifica,fabric_icons/CORSO_08.png,corso-08,fabric_icons/JAZZ_01.png,jazz-01,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/TEDDY_917.png,teddy-917,fabric_icons/VELUTTO_16.png,velutto-16,true,true,true,true,true,true,images/MODIFICA_SOFA_2M_ST_TEDDY_917_GOODS_01.png,Уютный диван,100000.00,closeups/MODIFICA_SOFA_2M_ST_TEDDY_917_CLOSEUP.jpg,140,90,90,"",Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,"",Ортопедические свойства,2024-03-20 01:26:18.854 +0300,2024-03-20 01:26:18.854 +0300,modifica-sofa_2m_st-teddy-917,10,9,16,2,2,carousel/MODIFICA_SOFA_2M_ST_TEDDY_917_CARD_01.jpg,carousel/MODIFICA_SOFA_2M_ST_TEDDY_917_CARD_02.jpg,Mcarousel/ODIFICA_SOFA_2M_ST_TEDDY_917_CARD_03.jpg,carousel/MODIFICA_SOFA_2M_ST_TEDDY_917_CARD_04.jpg,carousel/MODIFICA_SOFA_2M_ST_TEDDY_917_CARD_05.jpg,carousel/MODIFICA_SOFA_2M_ST_TEDDY_917_CARD_MOB_01.jpg,carousel/MODIFICA_SOFA_2M_ST_TEDDY_917_CARD_MOB_02.jpg,carousel/MODIFICA_SOFA_2M_ST_TEDDY_917_CARD_MOB_03.jpg,carousel/MODIFICA_SOFA_2M_ST_TEDDY_917_CARD_MOB_04.jpg,carousel/MODIFICA_SOFA_2M_ST_TEDDY_917_CARD_MOB_05.jpg,,carousel/MODIFICA_SOFA_2M_ST_TEDDY_917_CARD_02.jpg,"","",images/MODIFICA_SOFA_2M_ST_TEDDY_917_GOODS_01.png,true,""
107,Прямой диван Elementa,fabric_icons/CORSO_08.png,corso-08,fabric_icons/JAZZ_20.png,jazz-20,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/VELUTTO_32.png,velutto-32,fabric_icons/TEDDY_917.png,teddy-917,true,true,true,true,true,true,images/ELEMENTA_SOFA_2M_ST_KILLIAN_01_GOODS_01.png,"Elementa – универсальная модульная система, позволяющая скомпоновать множество конфигураций: от небольшого дивана-кровати до свободно стоящего модульного дивана, включающего столики, оттоманки и модули увеличенной глубины. Сдержанный, лаконичный дизайн подходит для различных интерьеров. В диван входит модуль EL2-202, оснащенный механизмом трансформации, который образует спальное место размером",121474.00,closeups/ELEMENTA_SOFA_2M_ST_JAZZ_20_CLOSEUP.jpg,250,106,80,pdf/ELEMENTA.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,"",Ортопедические свойства,2024-03-19 23:56:18.854 +0300,2024-03-19 23:56:18.854 +0300,elementa-sofa_2m_st-kilian-01,10,3,7,2,2,carousel/ELEMENTA_SOFA_2M_KILLIAN_01_CARD_01.jpg,carousel/ELEMENTA_SOFA_2M_ST_KILLIAN_01_CARD_02.jpg,carousel/ELEMENTA_SOFA_2M_ST_KILLIAN_01_CARD_03.jpg,carousel/ELEMENTA_SOFA_2M_ST_KILLIAN_01_CARD_04.jpg,"",carousel/ELEMENTA_SOFA_2M_ST_KILLIAN_01_CARD_MOB_01.jpg,carousel/ELEMENTA_SOFA_2M_ST_KILLIAN_01_CARD_MOB_02.jpg,carousel/ELEMENTA_SOFA_2M_ST_KILLIAN_01_CARD_MOB_03.jpg,carousel/ELEMENTA_SOFA_2M_ST_KILLIAN_01_CARD_MOB_04.jpg,"",,carousel/ELEMENTA_SOFA_2M_ST_KILLIAN_01_CARD_02.jpg,"","",images/ELEMENTA_SOFA_2M_ST_KILLIAN_01_GOODS_01.png,true,""
120,Прямой диван Modifica,fabric_icons/CORSO_08.png,corso-08,fabric_icons/JAZZ_01.png,jazz-01,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/TEDDY_917.png,teddy-917,fabric_icons/VELUTTO_16.png,velutto-16,true,true,true,true,true,true,images/MODIFICA_SOFA_2M_ST_CORS0_08_GOODS_01.png,Уютный диван,100000.00,closeups/MODIFICA_SOFA_2M_ST_CORS0_08_CLOSEUP.jpg,140,90,90,"",Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,"",Ортопедические свойства,2024-03-20 01:26:18.854 +0300,2024-03-20 01:26:18.854 +0300,modifica-sofa_2m_st-corso-08,10,9,8,2,2,carousel/MODIFICA_SOFA_2M_ST_CORS0_08_CARD_01.jpg,carousel/MODIFICA_SOFA_2M_ST_CORS0_08_CARD_02.jpg,carousel/MODIFICA_SOFA_2M_ST_CORS0_08_CARD_03.jpg,carousel/MODIFICA_SOFA_2M_ST_CORS0_08_CARD_04.jpg,carousel/MODIFICA_SOFA_2M_ST_CORS0_08_CARD_05.jpg,carousel/carousel/MODIFICA_SOFA_2M_ST_CORS0_08_CARD_MOB_01.jpg,carousel/MODIFICA_SOFA_2M_ST_CORS0_08_CARD_MOB_02.jpg,carousel/MODIFICA_SOFA_2M_ST_CORS0_08_CARD_MOB_03.jpg,carousel/MODIFICA_SOFA_2M_ST_CORS0_08_CARD_MOB_04.jpg,carousel/MODIFICA_SOFA_2M_ST_CORS0_08_CARD_MOB_05.jpg,,carousel/MODIFICA_SOFA_2M_ST_CORS0_08_CARD_02.jpg,"","",images/MODIFICA_SOFA_2M_ST_CORS0_08_GOODS_01.png,true,""
109,Прямой диван Elementa,fabric_icons/CORSO_08.png,corso-08,fabric_icons/JAZZ_20.png,jazz-20,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/VELUTTO_32.png,velutto-32,fabric_icons/TEDDY_917.png,teddy-917,true,true,true,true,true,true,images/ELEMENTA_SOFA_2M_ST_TEDDY_917_GOODS_01.png,"Elementa – универсальная модульная система, позволяющая скомпоновать множество конфигураций: от небольшого дивана-кровати до свободно стоящего модульного дивана, включающего столики, оттоманки и модули увеличенной глубины. Сдержанный, лаконичный дизайн подходит для различных интерьеров. В диван входит модуль EL2-202, оснащенный механизмом трансформации, который образует спальное место размером",121474.00,closeups/ELEMENTA_SOFA_2M_ST_TEDDY_917_CLOSEUP.jpg,250,106,80,pdf/ELEMENTA.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,"",Ортопедические свойства,2024-03-19 23:56:18.854 +0300,2024-03-19 23:56:18.854 +0300,elementa-sofa_2m_st-velutto-32,10,3,5,2,2,carousel/ELEMENTA_SOFA_2M_VELUTTO_32_CARD_01.jpg,carousel/ELEMENTA_SOFA_2M_ST_VELUTTO_32_CARD_02.jpg,carousel/ELEMENTA_SOFA_2M_ST_VELUTTO_32_CARD_03.jpg,carousel/ELEMENTA_SOFA_2M_ST_VELUTTO_32_CARD_04.jpg,"",carousel/ELEMENTA_SOFA_2M_ST_VELUTTO_32_CARD_MOB_01.jpg,carousel/ELEMENTA_SOFA_2M_ST_VELUTTO_32_CARD_MOB_02.jpg,carousel/ELEMENTA_SOFA_2M_ST_VELUTTO_32_CARD_MOB_03.jpg,carousel/ELEMENTA_SOFA_2M_ST_VELUTTO_32_CARD_MOB_04.jpg,"",,carousel/ELEMENTA_SOFA_2M_ST_VELUTTO_32_CARD_02.jpg,"","",images/ELEMENTA_SOFA_2M_ST_TEDDY_917_GOODS_01.png,true,""
124,Прямой диван Modifica,fabric_icons/CORSO_08.png,corso-08,fabric_icons/JAZZ_01.png,jazz-01,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/TEDDY_917.png,teddy-917,fabric_icons/VELUTTO_16.png,velutto-16,true,true,true,true,true,true,images/MODIFICA_SOFA_2M_ST_VELUTTO_16_GOODS_01.png,Уютный диван,100000.00,closeups/MODIFICA_SOFA_2M_ST_VELUTTO_16_CLOSEUP.jpg,140,90,90,"",Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,"",Ортопедические свойства,2024-03-20 01:26:18.854 +0300,2024-03-20 01:26:18.854 +0300,modifica-sofa_2m_st-velutto-16,10,9,11,2,2,carousel/MODIFICA_SOFA_2M_ST_VELUTTO_16_CARD_01.jpg,carousel/MODIFICA_SOFA_2M_ST_VELUTTO_16_CARD_02.jpg,carousel/MODIFICA_SOFA_2M_ST_VELUTTO_16_CARD_03.jpg,carousel/MODIFICA_SOFA_2M_ST_VELUTTO_16_CARD_04.jpg,carousel/MODIFICA_SOFA_2M_ST_VELUTTO_16_CARD_05.jpg,carousel/MODIFICA_SOFA_2M_ST_VELUTTO_16_CARD_MOB_01.jpg,carousel/MODIFICA_SOFA_2M_ST_VELUTTO_16_CARD_MOB_02.jpg,carousel/MODIFICA_SOFA_2M_ST_VELUTTO_16_CARD_MOB_03.jpg,carousel/MODIFICA_SOFA_2M_ST_VELUTTO_16_CARD_MOB_04.jpg,carousel/MODIFICA_SOFA_2M_ST_VELUTTO_16_CARD_MOB_05.jpg,,carousel/MODIFICA_SOFA_2M_ST_VELUTTO_16_CARD_02.jpg,"","",images/MODIFICA_SOFA_2M_ST_VELUTTO_16_GOODS_01.png,true,""
108,Прямой диван Elementa,fabric_icons/CORSO_08.png,corso-08,fabric_icons/JAZZ_20.png,jazz-20,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/VELUTTO_32.png,velutto-32,fabric_icons/TEDDY_917.png,teddy-917,true,true,true,true,true,true,images/ELEMENTA_SOFA_2M_ST_VELUTTO_32_GOODS_01.png,"Elementa – универсальная модульная система, позволяющая скомпоновать множество конфигураций: от небольшого дивана-кровати до свободно стоящего модульного дивана, включающего столики, оттоманки и модули увеличенной глубины. Сдержанный, лаконичный дизайн подходит для различных интерьеров. В диван входит модуль EL2-202, оснащенный механизмом трансформации, который образует спальное место размером",121474.00,closeups/ELEMENTA_SOFA_2M_ST_VELUTTO_32_CLOSEUP.png,250,106,80,pdf/ELEMENTA.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,"",Ортопедические свойства,2024-03-19 23:56:18.854 +0300,2024-03-19 23:56:18.854 +0300,elementa-sofa_2m_st-teddy-917,10,3,16,2,2,carousel/ELEMENTA_SOFA_2M_TEDDY_917_CARD_01.jpg,carousel/ELEMENTA_SOFA_2M_ST_TEDDY_917_CARD_02.jpg,carousel/ELEMENTA_SOFA_2M_ST_TEDDY_917_CARD_03.jpg,carousel/ELEMENTA_SOFA_2M_ST_TEDDY_917_CARD_04.jpg,"",carousel/ELEMENTA_SOFA_2M_ST_TEDDY_917_CARD_MOB_01.jpg,carousel/ELEMENTA_SOFA_2M_ST_TEDDY_917_CARD_MOB_02.jpg,carousel/ELEMENTA_SOFA_2M_ST_TEDDY_917_CARD_MOB_03.jpg,carousel/ELEMENTA_SOFA_2M_ST_TEDDY_917_CARD_MOB_04.jpg,"",,carousel/ELEMENTA_SOFA_2M_ST_TEDDY_917_CARD_02.jpg,"","",images/ELEMENTA_SOFA_2M_ST_VELUTTO_32_GOODS_01.png,true,""
105,Прямой диван Elementa,fabric_icons/CORSO_08.png,corso-08,fabric_icons/JAZZ_20.png,jazz-20,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/VELUTTO_32.png,velutto-32,fabric_icons/TEDDY_917.png,teddy-917,true,true,true,true,true,true,images/ELEMENTA_SOFA_2M_ST_CORS0_08_GOODS_01.png,"Elementa – универсальная модульная система, позволяющая скомпоновать множество конфигураций: от небольшого дивана-кровати до свободно стоящего модульного дивана, включающего столики, оттоманки и модули увеличенной глубины. Сдержанный, лаконичный дизайн подходит для различных интерьеров. В диван входит модуль EL2-202, оснащенный механизмом трансформации, который образует спальное место размером",121474.00,closeups/ELEMENTA_SOFA_2M_ST_CORS0_08_CLOSEUP.jpg,250,106,80,pdf/ELEMENTA.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,"",Ортопедические свойства,2024-03-19 23:56:18.854 +0300,2024-03-19 23:56:18.854 +0300,elementa-sofa_2m_st-corso-08,10,3,8,2,2,carousel/ELEMENTA_SOFA_2M_CORS0_08_CARD_01.jpg,carousel/ELEMENTA_SOFA_2M_ST_CORS0_08_CARD_02.jpg,carousel/ELEMENTA_SOFA_2M_ST_CORS0_08_CARD_03.jpg,carousel/ELEMENTA_SOFA_2M_ST_CORS0_08_CARD_04.jpg,"",carousel/ELEMENTA_SOFA_2M_ST_CORS0_08_CARD_MOB_01.jpg,carousel/ELEMENTA_SOFA_2M_ST_CORS0_08_CARD_MOB_02.jpg,carousel/ELEMENTA_SOFA_2M_ST_CORS0_08_CARD_MOB_03.jpg,carousel/ELEMENTA_SOFA_2M_ST_CORS0_08_CARD_MOB_04.jpg,"",,carousel/ELEMENTA_SOFA_2M_ST_CORS0_08_CARD_02.jpg,"","",images/ELEMENTA_SOFA_2M_ST_CORS0_08_GOODS_01.png,true,""
